"Name"	"File Extension"	"File Type"	"Is Deleted"	"Last Accessed"	"File Created"	"Last Modified"	"Size"	"Address"	"Hash Value"	"Known Status"	"Permissions"	"Full Path"
"1A3A3A70-00000013.eml:OECustomProperty"	".eml:OECustomProperty"	"r"	""	"2007-08-04 21:38:33 IST"	"2007-08-04 21:38:33 IST"	"2007-07-26 05:19:49 IST"	"942"	"106"	"5f0b48cbcb09447a09fff377517bbaba"	"unknown"	"rrwxrwxrwx"	"/img_Mantooth.E01/vol_vol2/Users/Wes Mantooth/AppData/Local/Microsoft/Windows Mail/Local Folders/Inbox/1A3A3A70-00000013.eml:OECustomProperty"
"1A3A3A70-00000013.eml:OECustomProperty-slack"	".eml:OECustomProperty-slack"	"r"	""	"2007-08-04 21:38:33 IST"	"2007-08-04 21:38:33 IST"	"2007-07-26 05:19:49 IST"	"82"	"106"	"null"	"unknown"	"rrwxrwxrwx"	"/img_Mantooth.E01/vol_vol2/Users/Wes Mantooth/AppData/Local/Microsoft/Windows Mail/Local Folders/Inbox/1A3A3A70-00000013.eml:OECustomProperty-slack"
"1B5C05E6-00000007.eml"	".eml"	"r"	""	"2007-08-04 21:38:33 IST"	"2007-08-04 21:38:33 IST"	"2007-06-20 23:17:44 IST"	"16223"	"107"	"2ae2b39a9df45f13b5553cdf7f7cee45"	"unknown"	"rrwxrwxrwx"	"/img_Mantooth.E01/vol_vol2/Users/Wes Mantooth/AppData/Local/Microsoft/Windows Mail/Local Folders/Inbox/1B5C05E6-00000007.eml"
"1B5C05E6-00000007.eml-slack"	".eml-slack"	"r"	""	"2007-08-04 21:38:33 IST"	"2007-08-04 21:38:33 IST"	"2007-06-20 23:17:44 IST"	"161"	"107"	"null"	"unknown"	"rrwxrwxrwx"	"/img_Mantooth.E01/vol_vol2/Users/Wes Mantooth/AppData/Local/Microsoft/Windows Mail/Local Folders/Inbox/1B5C05E6-00000007.eml-slack"
"1B5C05E6-00000007.eml:OECustomProperty"	".eml:OECustomProperty"	"r"	""	"2007-08-04 21:38:33 IST"	"2007-08-04 21:38:33 IST"	"2007-06-20 23:17:44 IST"	"1290"	"107"	"1fd2ad1367e9be7fe908db4564de823e"	"unknown"	"rrwxrwxrwx"	"/img_Mantooth.E01/vol_vol2/Users/Wes Mantooth/AppData/Local/Microsoft/Windows Mail/Local Folders/Inbox/1B5C05E6-00000007.eml:OECustomProperty"
"1B5C05E6-00000007.eml:OECustomProperty-slack"	".eml:OECustomProperty-slack"	"r"	""	"2007-08-04 21:38:33 IST"	"2007-08-04 21:38:33 IST"	"2007-06-20 23:17:44 IST"	"246"	"107"	"null"	"unknown"	"rrwxrwxrwx"	"/img_Mantooth.E01/vol_vol2/Users/Wes Mantooth/AppData/Local/Microsoft/Windows Mail/Local Folders/Inbox/1B5C05E6-00000007.eml:OECustomProperty-slack"
"25BB4381-00000005.eml"	".eml"	"r"	""	"2007-08-04 21:38:33 IST"	"2007-08-04 21:38:33 IST"	"2007-04-13 05:58:26 IST"	"2187"	"108"	"0b27e3c9a3097a30b8dc505470b99cba"	"unknown"	"rrwxrwxrwx"	"/img_Mantooth.E01/vol_vol2/Users/Wes Mantooth/AppData/Local/Microsoft/Windows Mail/Local Folders/Inbox/25BB4381-00000005.eml"
"25BB4381-00000005.eml-slack"	".eml-slack"	"r"	""	"2007-08-04 21:38:33 IST"	"2007-08-04 21:38:33 IST"	"2007-04-13 05:58:26 IST"	"373"	"108"	"null"	"unknown"	"rrwxrwxrwx"	"/img_Mantooth.E01/vol_vol2/Users/Wes Mantooth/AppData/Local/Microsoft/Windows Mail/Local Folders/Inbox/25BB4381-00000005.eml-slack"
"25BB4381-00000005.eml:OECustomProperty"	".eml:OECustomProperty"	"r"	""	"2007-08-04 21:38:33 IST"	"2007-08-04 21:38:33 IST"	"2007-04-13 05:58:26 IST"	"766"	"108"	"34909154ab8fd7bc2d209c4caa1e3fe5"	"unknown"	"rrwxrwxrwx"	"/img_Mantooth.E01/vol_vol2/Users/Wes Mantooth/AppData/Local/Microsoft/Windows Mail/Local Folders/Inbox/25BB4381-00000005.eml:OECustomProperty"
"25BB4381-00000005.eml:OECustomProperty-slack"	".eml:OECustomProperty-slack"	"r"	""	"2007-08-04 21:38:33 IST"	"2007-08-04 21:38:33 IST"	"2007-04-13 05:58:26 IST"	"258"	"108"	"null"	"unknown"	"rrwxrwxrwx"	"/img_Mantooth.E01/vol_vol2/Users/Wes Mantooth/AppData/Local/Microsoft/Windows Mail/Local Folders/Inbox/25BB4381-00000005.eml:OECustomProperty-slack"
"26FC5471-00000004.eml"	".eml"	"r"	""	"2007-08-04 21:38:33 IST"	"2007-08-04 21:38:33 IST"	"2007-04-13 04:30:20 IST"	"8229"	"109"	"bd172aee1c0ae14c7e7e64d65e98eb95"	"unknown"	"rrwxrwxrwx"	"/img_Mantooth.E01/vol_vol2/Users/Wes Mantooth/AppData/Local/Microsoft/Windows Mail/Local Folders/Inbox/26FC5471-00000004.eml"
"26FC5471-00000004.eml-slack"	".eml-slack"	"r"	""	"2007-08-04 21:38:33 IST"	"2007-08-04 21:38:33 IST"	"2007-04-13 04:30:20 IST"	"475"	"109"	"null"	"unknown"	"rrwxrwxrwx"	"/img_Mantooth.E01/vol_vol2/Users/Wes Mantooth/AppData/Local/Microsoft/Windows Mail/Local Folders/Inbox/26FC5471-00000004.eml-slack"
"26FC5471-00000004.eml:OECustomProperty"	".eml:OECustomProperty"	"r"	""	"2007-08-04 21:38:33 IST"	"2007-08-04 21:38:33 IST"	"2007-04-13 04:30:20 IST"	"1358"	"109"	"bf90a587a962dd6a8d261b36bd733a1c"	"unknown"	"rrwxrwxrwx"	"/img_Mantooth.E01/vol_vol2/Users/Wes Mantooth/AppData/Local/Microsoft/Windows Mail/Local Folders/Inbox/26FC5471-00000004.eml:OECustomProperty"
"26FC5471-00000004.eml:OECustomProperty-slack"	".eml:OECustomProperty-slack"	"r"	""	"2007-08-04 21:38:33 IST"	"2007-08-04 21:38:33 IST"	"2007-04-13 04:30:20 IST"	"178"	"109"	"null"	"unknown"	"rrwxrwxrwx"	"/img_Mantooth.E01/vol_vol2/Users/Wes Mantooth/AppData/Local/Microsoft/Windows Mail/Local Folders/Inbox/26FC5471-00000004.eml:OECustomProperty-slack"
"2A29541D-0000000E.eml"	".eml"	"r"	""	"2007-08-04 21:38:34 IST"	"2007-08-04 21:38:34 IST"	"2007-07-25 03:08:08 IST"	"14209"	"110"	"b48b2cef6adce989ced03530eefc0313"	"unknown"	"rrwxrwxrwx"	"/img_Mantooth.E01/vol_vol2/Users/Wes Mantooth/AppData/Local/Microsoft/Windows Mail/Local Folders/Inbox/2A29541D-0000000E.eml"
"2A29541D-0000000E.eml-slack"	".eml-slack"	"r"	""	"2007-08-04 21:38:34 IST"	"2007-08-04 21:38:34 IST"	"2007-07-25 03:08:08 IST"	"127"	"110"	"null"	"unknown"	"rrwxrwxrwx"	"/img_Mantooth.E01/vol_vol2/Users/Wes Mantooth/AppData/Local/Microsoft/Windows Mail/Local Folders/Inbox/2A29541D-0000000E.eml-slack"
"2A29541D-0000000E.eml:OECustomProperty"	".eml:OECustomProperty"	"r"	""	"2007-08-04 21:38:34 IST"	"2007-08-04 21:38:34 IST"	"2007-07-25 03:08:08 IST"	"842"	"110"	"59e176bad38df7eb74b24454424703d3"	"unknown"	"rrwxrwxrwx"	"/img_Mantooth.E01/vol_vol2/Users/Wes Mantooth/AppData/Local/Microsoft/Windows Mail/Local Folders/Inbox/2A29541D-0000000E.eml:OECustomProperty"
"2A29541D-0000000E.eml:OECustomProperty-slack"	".eml:OECustomProperty-slack"	"r"	""	"2007-08-04 21:38:34 IST"	"2007-08-04 21:38:34 IST"	"2007-07-25 03:08:08 IST"	"182"	"110"	"null"	"unknown"	"rrwxrwxrwx"	"/img_Mantooth.E01/vol_vol2/Users/Wes Mantooth/AppData/Local/Microsoft/Windows Mail/Local Folders/Inbox/2A29541D-0000000E.eml:OECustomProperty-slack"
"31D0562C-00000001.eml"	".eml"	"r"	""	"2007-08-04 21:38:34 IST"	"2007-08-04 21:38:34 IST"	"2007-02-28 04:10:06 IST"	"24374"	"111"	"431cfc196b634d24bd8d92378f0bfa9a"	"unknown"	"rrwxrwxrwx"	"/img_Mantooth.E01/vol_vol2/Users/Wes Mantooth/AppData/Local/Microsoft/Windows Mail/Local Folders/Inbox/31D0562C-00000001.eml"
"31D0562C-00000001.eml-slack"	".eml-slack"	"r"	""	"2007-08-04 21:38:34 IST"	"2007-08-04 21:38:34 IST"	"2007-02-28 04:10:06 IST"	"202"	"111"	"null"	"unknown"	"rrwxrwxrwx"	"/img_Mantooth.E01/vol_vol2/Users/Wes Mantooth/AppData/Local/Microsoft/Windows Mail/Local Folders/Inbox/31D0562C-00000001.eml-slack"
"31D0562C-00000001.eml:OECustomProperty"	".eml:OECustomProperty"	"r"	""	"2007-08-04 21:38:34 IST"	"2007-08-04 21:38:34 IST"	"2007-02-28 04:10:06 IST"	"916"	"111"	"96cec86254c1df612145cfd53bc65bae"	"unknown"	"rrwxrwxrwx"	"/img_Mantooth.E01/vol_vol2/Users/Wes Mantooth/AppData/Local/Microsoft/Windows Mail/Local Folders/Inbox/31D0562C-00000001.eml:OECustomProperty"
"31D0562C-00000001.eml:OECustomProperty-slack"	".eml:OECustomProperty-slack"	"r"	""	"2007-08-04 21:38:34 IST"	"2007-08-04 21:38:34 IST"	"2007-02-28 04:10:06 IST"	"108"	"111"	"null"	"unknown"	"rrwxrwxrwx"	"/img_Mantooth.E01/vol_vol2/Users/Wes Mantooth/AppData/Local/Microsoft/Windows Mail/Local Folders/Inbox/31D0562C-00000001.eml:OECustomProperty-slack"
"3376666D-0000000A.eml"	".eml"	"r"	""	"2007-08-04 21:38:34 IST"	"2007-08-04 21:38:34 IST"	"2007-07-14 03:43:36 IST"	"786357"	"112"	"65afcbe79b1c5b755df1cbc3ff2bdc41"	"unknown"	"rrwxrwxrwx"	"/img_Mantooth.E01/vol_vol2/Users/Wes Mantooth/AppData/Local/Microsoft/Windows Mail/Local Folders/Inbox/3376666D-0000000A.eml"
"3376666D-0000000A.eml-slack"	".eml-slack"	"r"	""	"2007-08-04 21:38:34 IST"	"2007-08-04 21:38:34 IST"	"2007-07-14 03:43:36 IST"	"75"	"112"	"null"	"unknown"	"rrwxrwxrwx"	"/img_Mantooth.E01/vol_vol2/Users/Wes Mantooth/AppData/Local/Microsoft/Windows Mail/Local Folders/Inbox/3376666D-0000000A.eml-slack"
"3376666D-0000000A.eml:OECustomProperty"	".eml:OECustomProperty"	"r"	""	"2007-08-04 21:38:34 IST"	"2007-08-04 21:38:34 IST"	"2007-07-14 03:43:36 IST"	"922"	"112"	"ef1659ef4f1cd953b29fb1a977af0e4b"	"unknown"	"rrwxrwxrwx"	"/img_Mantooth.E01/vol_vol2/Users/Wes Mantooth/AppData/Local/Microsoft/Windows Mail/Local Folders/Inbox/3376666D-0000000A.eml:OECustomProperty"
"3376666D-0000000A.eml:OECustomProperty-slack"	".eml:OECustomProperty-slack"	"r"	""	"2007-08-04 21:38:34 IST"	"2007-08-04 21:38:34 IST"	"2007-07-14 03:43:36 IST"	"102"	"112"	"null"	"unknown"	"rrwxrwxrwx"	"/img_Mantooth.E01/vol_vol2/Users/Wes Mantooth/AppData/Local/Microsoft/Windows Mail/Local Folders/Inbox/3376666D-0000000A.eml:OECustomProperty-slack"
"40A511AF-00000008.eml"	".eml"	"r"	""	"2007-08-04 21:38:34 IST"	"2007-08-04 21:38:34 IST"	"2007-07-13 04:58:04 IST"	"785752"	"113"	"3931ceb13b5ca6626908e3876b22ac7f"	"unknown"	"rrwxrwxrwx"	"/img_Mantooth.E01/vol_vol2/Users/Wes Mantooth/AppData/Local/Microsoft/Windows Mail/Local Folders/Inbox/40A511AF-00000008.eml"
"40A511AF-00000008.eml-slack"	".eml-slack"	"r"	""	"2007-08-04 21:38:34 IST"	"2007-08-04 21:38:34 IST"	"2007-07-13 04:58:04 IST"	"168"	"113"	"null"	"unknown"	"rrwxrwxrwx"	"/img_Mantooth.E01/vol_vol2/Users/Wes Mantooth/AppData/Local/Microsoft/Windows Mail/Local Folders/Inbox/40A511AF-00000008.eml-slack"
"40A511AF-00000008.eml:OECustomProperty"	".eml:OECustomProperty"	"r"	""	"2007-08-04 21:38:34 IST"	"2007-08-04 21:38:34 IST"	"2007-07-13 04:58:04 IST"	"942"	"113"	"25f3705f8d9a06e0aa82515e526a8e13"	"unknown"	"rrwxrwxrwx"	"/img_Mantooth.E01/vol_vol2/Users/Wes Mantooth/AppData/Local/Microsoft/Windows Mail/Local Folders/Inbox/40A511AF-00000008.eml:OECustomProperty"
"40A511AF-00000008.eml:OECustomProperty-slack"	".eml:OECustomProperty-slack"	"r"	""	"2007-08-04 21:38:34 IST"	"2007-08-04 21:38:34 IST"	"2007-07-13 04:58:04 IST"	"82"	"113"	"null"	"unknown"	"rrwxrwxrwx"	"/img_Mantooth.E01/vol_vol2/Users/Wes Mantooth/AppData/Local/Microsoft/Windows Mail/Local Folders/Inbox/40A511AF-00000008.eml:OECustomProperty-slack"
"43467A94-00000010.eml"	".eml"	"r"	""	"2007-08-04 21:38:35 IST"	"2007-08-04 21:38:35 IST"	"2007-07-26 05:19:59 IST"	"16704"	"114"	"dff4d619136d1f6fd37076de74856027"	"unknown"	"rrwxrwxrwx"	"/img_Mantooth.E01/vol_vol2/Users/Wes Mantooth/AppData/Local/Microsoft/Windows Mail/Local Folders/Inbox/43467A94-00000010.eml"
"43467A94-00000010.eml-slack"	".eml-slack"	"r"	""	"2007-08-04 21:38:35 IST"	"2007-08-04 21:38:35 IST"	"2007-07-26 05:19:59 IST"	"192"	"114"	"null"	"unknown"	"rrwxrwxrwx"	"/img_Mantooth.E01/vol_vol2/Users/Wes Mantooth/AppData/Local/Microsoft/Windows Mail/Local Folders/Inbox/43467A94-00000010.eml-slack"
"43467A94-00000010.eml:OECustomProperty"	".eml:OECustomProperty"	"r"	""	"2007-08-04 21:38:35 IST"	"2007-08-04 21:38:35 IST"	"2007-07-26 05:19:59 IST"	"842"	"114"	"8d57096384215e2b41f8b6e5b4a4f3bd"	"unknown"	"rrwxrwxrwx"	"/img_Mantooth.E01/vol_vol2/Users/Wes Mantooth/AppData/Local/Microsoft/Windows Mail/Local Folders/Inbox/43467A94-00000010.eml:OECustomProperty"
"43467A94-00000010.eml:OECustomProperty-slack"	".eml:OECustomProperty-slack"	"r"	""	"2007-08-04 21:38:35 IST"	"2007-08-04 21:38:35 IST"	"2007-07-26 05:19:59 IST"	"182"	"114"	"null"	"unknown"	"rrwxrwxrwx"	"/img_Mantooth.E01/vol_vol2/Users/Wes Mantooth/AppData/Local/Microsoft/Windows Mail/Local Folders/Inbox/43467A94-00000010.eml:OECustomProperty-slack"
"458C76A0-0000000C.eml"	".eml"	"r"	""	"2007-08-04 21:38:35 IST"	"2007-08-04 21:38:35 IST"	"2007-07-14 04:04:07 IST"	"1650569"	"707"	"5088d869162edc1c6e57babda45497eb"	"unknown"	"rrwxrwxrwx"	"/img_Mantooth.E01/vol_vol2/Users/Wes Mantooth/AppData/Local/Microsoft/Windows Mail/Local Folders/Inbox/458C76A0-0000000C.eml"
"458C76A0-0000000C.eml-slack"	".eml-slack"	"r"	""	"2007-08-04 21:38:35 IST"	"2007-08-04 21:38:35 IST"	"2007-07-14 04:04:07 IST"	"119"	"707"	"null"	"unknown"	"rrwxrwxrwx"	"/img_Mantooth.E01/vol_vol2/Users/Wes Mantooth/AppData/Local/Microsoft/Windows Mail/Local Folders/Inbox/458C76A0-0000000C.eml-slack"
"458C76A0-0000000C.eml:OECustomProperty"	".eml:OECustomProperty"	"r"	""	"2007-08-04 21:38:35 IST"	"2007-08-04 21:38:35 IST"	"2007-07-14 04:04:07 IST"	"940"	"707"	"f31e3f11f90f0f9090bb5f1af67f64f7"	"unknown"	"rrwxrwxrwx"	"/img_Mantooth.E01/vol_vol2/Users/Wes Mantooth/AppData/Local/Microsoft/Windows Mail/Local Folders/Inbox/458C76A0-0000000C.eml:OECustomProperty"
"458C76A0-0000000C.eml:OECustomProperty-slack"	".eml:OECustomProperty-slack"	"r"	""	"2007-08-04 21:38:35 IST"	"2007-08-04 21:38:35 IST"	"2007-07-14 04:04:07 IST"	"84"	"707"	"null"	"unknown"	"rrwxrwxrwx"	"/img_Mantooth.E01/vol_vol2/Users/Wes Mantooth/AppData/Local/Microsoft/Windows Mail/Local Folders/Inbox/458C76A0-0000000C.eml:OECustomProperty-slack"
"61A02D20-0000000F.eml"	".eml"	"r"	""	"2007-08-04 21:38:35 IST"	"2007-08-04 21:38:35 IST"	"2007-07-26 05:19:56 IST"	"41739"	"708"	"c5ee7c0c036c14cb4d9dd32ad839dfaa"	"unknown"	"rrwxrwxrwx"	"/img_Mantooth.E01/vol_vol2/Users/Wes Mantooth/AppData/Local/Microsoft/Windows Mail/Local Folders/Inbox/61A02D20-0000000F.eml"
"61A02D20-0000000F.eml-slack"	".eml-slack"	"r"	""	"2007-08-04 21:38:35 IST"	"2007-08-04 21:38:35 IST"	"2007-07-26 05:19:56 IST"	"245"	"708"	"null"	"unknown"	"rrwxrwxrwx"	"/img_Mantooth.E01/vol_vol2/Users/Wes Mantooth/AppData/Local/Microsoft/Windows Mail/Local Folders/Inbox/61A02D20-0000000F.eml-slack"
"61A02D20-0000000F.eml:OECustomProperty"	".eml:OECustomProperty"	"r"	""	"2007-08-04 21:38:35 IST"	"2007-08-04 21:38:35 IST"	"2007-07-26 05:19:56 IST"	"1036"	"708"	"eb9e752680097b077a73d5ac5157c4ad"	"unknown"	"rrwxrwxrwx"	"/img_Mantooth.E01/vol_vol2/Users/Wes Mantooth/AppData/Local/Microsoft/Windows Mail/Local Folders/Inbox/61A02D20-0000000F.eml:OECustomProperty"
"61A02D20-0000000F.eml:OECustomProperty-slack"	".eml:OECustomProperty-slack"	"r"	""	"2007-08-04 21:38:35 IST"	"2007-08-04 21:38:35 IST"	"2007-07-26 05:19:56 IST"	"500"	"708"	"null"	"unknown"	"rrwxrwxrwx"	"/img_Mantooth.E01/vol_vol2/Users/Wes Mantooth/AppData/Local/Microsoft/Windows Mail/Local Folders/Inbox/61A02D20-0000000F.eml:OECustomProperty-slack"
"7C580130-00000011.eml"	".eml"	"r"	""	"2007-08-04 21:38:35 IST"	"2007-08-04 21:38:35 IST"	"2007-07-26 05:20:01 IST"	"71141"	"1625"	"6c1531e39aed790d73c74f1a8564f226"	"unknown"	"rrwxrwxrwx"	"/img_Mantooth.E01/vol_vol2/Users/Wes Mantooth/AppData/Local/Microsoft/Windows Mail/Local Folders/Inbox/7C580130-00000011.eml"
"7C580130-00000011.eml-slack"	".eml-slack"	"r"	""	"2007-08-04 21:38:35 IST"	"2007-08-04 21:38:35 IST"	"2007-07-26 05:20:01 IST"	"27"	"1625"	"null"	"unknown"	"rrwxrwxrwx"	"/img_Mantooth.E01/vol_vol2/Users/Wes Mantooth/AppData/Local/Microsoft/Windows Mail/Local Folders/Inbox/7C580130-00000011.eml-slack"
"7C580130-00000011.eml:OECustomProperty"	".eml:OECustomProperty"	"r"	""	"2007-08-04 21:38:35 IST"	"2007-08-04 21:38:35 IST"	"2007-07-26 05:20:01 IST"	"964"	"1625"	"7dc5453209a16eb485a3d21f98d0408f"	"unknown"	"rrwxrwxrwx"	"/img_Mantooth.E01/vol_vol2/Users/Wes Mantooth/AppData/Local/Microsoft/Windows Mail/Local Folders/Inbox/7C580130-00000011.eml:OECustomProperty"
"7C580130-00000011.eml:OECustomProperty-slack"	".eml:OECustomProperty-slack"	"r"	""	"2007-08-04 21:38:35 IST"	"2007-08-04 21:38:35 IST"	"2007-07-26 05:20:01 IST"	"60"	"1625"	"null"	"unknown"	"rrwxrwxrwx"	"/img_Mantooth.E01/vol_vol2/Users/Wes Mantooth/AppData/Local/Microsoft/Windows Mail/Local Folders/Inbox/7C580130-00000011.eml:OECustomProperty-slack"
"winmail.fol"	".fol"	"r"	""	"2007-08-04 21:38:36 IST"	"2007-08-04 21:38:36 IST"	"2007-02-28 04:08:42 IST"	"294"	"1626"	"9886059687ef6f33df397cc8c3b3b562"	"unknown"	"rrwxrwxrwx"	"/img_Mantooth.E01/vol_vol2/Users/Wes Mantooth/AppData/Local/Microsoft/Windows Mail/Local Folders/Inbox/winmail.fol"
"winmail.fol-slack"	".fol-slack"	"r"	""	"2007-08-04 21:38:36 IST"	"2007-08-04 21:38:36 IST"	"2007-02-28 04:08:42 IST"	"218"	"1626"	"null"	"unknown"	"rrwxrwxrwx"	"/img_Mantooth.E01/vol_vol2/Users/Wes Mantooth/AppData/Local/Microsoft/Windows Mail/Local Folders/Inbox/winmail.fol-slack"
"winmail.fol"	".fol"	"r"	""	"2007-08-04 21:38:36 IST"	"2007-08-04 21:38:36 IST"	"2007-02-28 04:08:42 IST"	"318"	"1628"	"8981f4a2f3b3f18a0766435a5218cb7d"	"unknown"	"rrwxrwxrwx"	"/img_Mantooth.E01/vol_vol2/Users/Wes Mantooth/AppData/Local/Microsoft/Windows Mail/Local Folders/Junk E-mail/winmail.fol"
"winmail.fol-slack"	".fol-slack"	"r"	""	"2007-08-04 21:38:36 IST"	"2007-08-04 21:38:36 IST"	"2007-02-28 04:08:42 IST"	"194"	"1628"	"null"	"unknown"	"rrwxrwxrwx"	"/img_Mantooth.E01/vol_vol2/Users/Wes Mantooth/AppData/Local/Microsoft/Windows Mail/Local Folders/Junk E-mail/winmail.fol-slack"
"winmail.fol"	".fol"	"r"	""	"2007-08-04 21:38:36 IST"	"2007-08-04 21:38:36 IST"	"2007-02-28 04:08:42 IST"	"298"	"1630"	"0b2ed93244a6693d25171d794349f325"	"unknown"	"rrwxrwxrwx"	"/img_Mantooth.E01/vol_vol2/Users/Wes Mantooth/AppData/Local/Microsoft/Windows Mail/Local Folders/Outbox/winmail.fol"
"winmail.fol-slack"	".fol-slack"	"r"	""	"2007-08-04 21:38:36 IST"	"2007-08-04 21:38:36 IST"	"2007-02-28 04:08:42 IST"	"214"	"1630"	"null"	"unknown"	"rrwxrwxrwx"	"/img_Mantooth.E01/vol_vol2/Users/Wes Mantooth/AppData/Local/Microsoft/Windows Mail/Local Folders/Outbox/winmail.fol-slack"
"09EE4522-00000004.eml"	".eml"	"r"	""	"2007-08-04 21:38:36 IST"	"2007-08-04 21:38:36 IST"	"2007-07-25 02:32:31 IST"	"4927"	"1642"	"05391a099dc1a7e1818bca61a2f0d656"	"unknown"	"rrwxrwxrwx"	"/img_Mantooth.E01/vol_vol2/Users/Wes Mantooth/AppData/Local/Microsoft/Windows Mail/Local Folders/Sent Items/09EE4522-00000004.eml"
"09EE4522-00000004.eml-slack"	".eml-slack"	"r"	""	"2007-08-04 21:38:36 IST"	"2007-08-04 21:38:36 IST"	"2007-07-25 02:32:31 IST"	"193"	"1642"	"null"	"unknown"	"rrwxrwxrwx"	"/img_Mantooth.E01/vol_vol2/Users/Wes Mantooth/AppData/Local/Microsoft/Windows Mail/Local Folders/Sent Items/09EE4522-00000004.eml-slack"
"09EE4522-00000004.eml:OECustomProperty"	".eml:OECustomProperty"	"r"	""	"2007-08-04 21:38:36 IST"	"2007-08-04 21:38:36 IST"	"2007-07-25 02:32:31 IST"	"917"	"1642"	"9a8dc7b9313a407fee16e6830c23f6c3"	"unknown"	"rrwxrwxrwx"	"/img_Mantooth.E01/vol_vol2/Users/Wes Mantooth/AppData/Local/Microsoft/Windows Mail/Local Folders/Sent Items/09EE4522-00000004.eml:OECustomProperty"
"09EE4522-00000004.eml:OECustomProperty-slack"	".eml:OECustomProperty-slack"	"r"	""	"2007-08-04 21:38:36 IST"	"2007-08-04 21:38:36 IST"	"2007-07-25 02:32:31 IST"	"107"	"1642"	"null"	"unknown"	"rrwxrwxrwx"	"/img_Mantooth.E01/vol_vol2/Users/Wes Mantooth/AppData/Local/Microsoft/Windows Mail/Local Folders/Sent Items/09EE4522-00000004.eml:OECustomProperty-slack"
"20401532-00000003.eml"	".eml"	"r"	""	"2007-08-04 21:38:36 IST"	"2007-08-04 21:38:36 IST"	"2007-07-13 05:06:46 IST"	"112959"	"1643"	"87cd613179d3e7201d8103b17e5e29e0"	"unknown"	"rrwxrwxrwx"	"/img_Mantooth.E01/vol_vol2/Users/Wes Mantooth/AppData/Local/Microsoft/Windows Mail/Local Folders/Sent Items/20401532-00000003.eml"
"20401532-00000003.eml-slack"	".eml-slack"	"r"	""	"2007-08-04 21:38:36 IST"	"2007-08-04 21:38:36 IST"	"2007-07-13 05:06:46 IST"	"193"	"1643"	"null"	"unknown"	"rrwxrwxrwx"	"/img_Mantooth.E01/vol_vol2/Users/Wes Mantooth/AppData/Local/Microsoft/Windows Mail/Local Folders/Sent Items/20401532-00000003.eml-slack"
"20401532-00000003.eml:OECustomProperty"	".eml:OECustomProperty"	"r"	""	"2007-08-04 21:38:36 IST"	"2007-08-04 21:38:36 IST"	"2007-07-13 05:06:46 IST"	"865"	"1643"	"15e94ff25ab3bb6c2c12f38d0968b8ef"	"unknown"	"rrwxrwxrwx"	"/img_Mantooth.E01/vol_vol2/Users/Wes Mantooth/AppData/Local/Microsoft/Windows Mail/Local Folders/Sent Items/20401532-00000003.eml:OECustomProperty"
"20401532-00000003.eml:OECustomProperty-slack"	".eml:OECustomProperty-slack"	"r"	""	"2007-08-04 21:38:36 IST"	"2007-08-04 21:38:36 IST"	"2007-07-13 05:06:46 IST"	"159"	"1643"	"null"	"unknown"	"rrwxrwxrwx"	"/img_Mantooth.E01/vol_vol2/Users/Wes Mantooth/AppData/Local/Microsoft/Windows Mail/Local Folders/Sent Items/20401532-00000003.eml:OECustomProperty-slack"
"3F687E04-00000001.eml"	".eml"	"r"	""	"2007-08-04 21:38:36 IST"	"2007-08-04 21:38:36 IST"	"2007-04-11 02:33:31 IST"	"1857"	"1644"	"b5b5877d43227ace89f7a31c64854920"	"unknown"	"rrwxrwxrwx"	"/img_Mantooth.E01/vol_vol2/Users/Wes Mantooth/AppData/Local/Microsoft/Windows Mail/Local Folders/Sent Items/3F687E04-00000001.eml"
"3F687E04-00000001.eml-slack"	".eml-slack"	"r"	""	"2007-08-04 21:38:36 IST"	"2007-08-04 21:38:36 IST"	"2007-04-11 02:33:31 IST"	"191"	"1644"	"null"	"unknown"	"rrwxrwxrwx"	"/img_Mantooth.E01/vol_vol2/Users/Wes Mantooth/AppData/Local/Microsoft/Windows Mail/Local Folders/Sent Items/3F687E04-00000001.eml-slack"
"3F687E04-00000001.eml:OECustomProperty"	".eml:OECustomProperty"	"r"	""	"2007-08-04 21:38:36 IST"	"2007-08-04 21:38:36 IST"	"2007-04-11 02:33:31 IST"	"777"	"1644"	"7d9245d9a9b3975e62b25221c40a4d52"	"unknown"	"rrwxrwxrwx"	"/img_Mantooth.E01/vol_vol2/Users/Wes Mantooth/AppData/Local/Microsoft/Windows Mail/Local Folders/Sent Items/3F687E04-00000001.eml:OECustomProperty"
"3F687E04-00000001.eml:OECustomProperty-slack"	".eml:OECustomProperty-slack"	"r"	""	"2007-08-04 21:38:36 IST"	"2007-08-04 21:38:36 IST"	"2007-04-11 02:33:31 IST"	"247"	"1644"	"null"	"unknown"	"rrwxrwxrwx"	"/img_Mantooth.E01/vol_vol2/Users/Wes Mantooth/AppData/Local/Microsoft/Windows Mail/Local Folders/Sent Items/3F687E04-00000001.eml:OECustomProperty-slack"
